@relation 123

@attribute TEMPINC numeric
@attribute DEWPOINTTEMPINC numeric
@attribute RELHUMINPERCENT numeric
@attribute WINDDIRIN10SDEG numeric
@attribute WINDSPDINKMH numeric
@attribute VISIBILITYINKM numeric
@attribute STNPRESSINKPA numeric
@attribute WINDCHILL numeric
@attribute Class {1,2,3}
@data
-21,-23.3,82,30,30,24.1,102.03,-34,1
-21,-23.3,82,29,22,24.1,101.96,-32,1
-21.2,-23.5,82,30,26,24.1,101.93,-33,1
-21.2,-23.5,82,30,26,24.1,101.93,-33,1
-21.4,-23.8,81,30,26,24.1,101.93,-34,1
-22,-24.4,81,29,32,24.1,101.96,-36,1
-22.4,-24.9,80,30,32,24.1,101.89,-36,1
-22.5,-25,80,30,32,24.1,101.86,-36,1
-29.3,-32.3,75,31,44,24.1,102.1,-47,1
-28.6,-31.6,75,29,33,24.1,102.13,-44,1
-28,-30.9,76,30,28,24.1,102.2,-43,1
-28.2,-31.1,76,29,44,24.1,102.23,-46,1
-28.5,-31.4,76,29,32,24.1,102.2,-44,1
-28.5,-31.4,76,31,32,24.1,102.2,-44,1
-29,-32,75,31,32,24.1,102.2,-45,1
-29.4,-32.4,75,30,32,24.1,102.2,-45,1
-29.7,-32.7,75,30,26,24.1,102.13,-44,1
-29.6,-32.6,75,31,30,24.1,102.13,-45,1
-29.7,-32.7,75,29,26,24.1,102.1,-44,1
-29.7,-32.7,75,30,26,24.1,102.06,-44,1
-29.7,-32.7,75,30,26,24.1,102.06,-44,1
-28,-30.9,76,29,30,24.1,101.96,-43,1
-7,-7.9,93,6,13,1.6,99.46,-13,2
-9.6,-10.4,94,18,6,1.2,100.1,-13,2
-10,-11.2,91,21,11,24.1,100.13,-16,1
-10.2,-11.4,91,21,9,24.1,100.24,-15,1
-10,-12,85,29,7,24.1,102.6,-14,1
-13,-15.5,81,29,6,24.1,102.6,-17,1
-32.1,-39.2,49,28,13,24.1,99.64,-43,3
-33.1,-39.9,51,29,11,24.1,99.7,-43,3
-33.4,-40.2,50,29,15,24.1,99.74,-46,3
-33.9,-40.7,50,28,11,24.1,99.77,-44,3
-34.6,-41.3,51,30,11,24.1,99.8,-45,3
-35,-41.7,50,29,9,24.1,99.84,-45,3
-36.5,-42.7,53,30,9,24.1,99.9,-46,3
-36.3,-42.7,52,30,11,24.1,99.9,-47,3
-36.8,-42.9,53,29,9,24.1,99.94,-47,3
-37.5,-43.5,53,29,9,24.1,99.97,-47,3
-37.2,-43.2,54,30,9,24.1,99.97,-47,3
-37.8,-43.7,54,29,9,24.1,100,-48,3
-38.3,-44,55,33,9,24.1,100,-48,1
-37.8,-43.6,55,32,7,24.1,100,-46,1
-38.1,-44,54,26,4,24.1,100,-43,3
-39.4,-44.8,56,30,7,24.1,100.04,-48,3
-38.1,-43.9,54,28,4,24.1,100,-43,3
-38,-44.3,52,25,6,24.1,100.04,-46,3
-37.3,-43.6,52,25,4,24.1,100.07,-43,3
-36.4,-42.8,52,27,6,24.1,100.1,-44,3
-34.9,-41.4,52,22,6,24.1,100.1,-42,3
-35,-41.6,51,22,4,24.1,100.17,-40,1
-33.9,-40.7,50,20,6,24.1,100.2,-41,1
-34.3,-40.8,52,22,6,24.1,100.2,-41,1
-34.1,-40.5,52,20,6,24.1,100.24,-41,1
-34.7,-41.1,52,21,7,24.1,100.3,-43,1
-35.1,-41.5,52,24,6,24.1,100.33,-42,1
-39.6,-44.9,57,7,4,24.1,100.37,-45,1
-32.2,-38.8,52,6,4,16.1,100.7,-37,3
-32.9,-39.6,51,8,6,16.1,100.7,-40,3
-32.8,-39.4,52,7,4,16.1,100.7,-38,3
-32.5,-39.1,52,10,4,16.1,100.67,-37,3
-32.9,-39.4,52,6,4,16.1,100.7,-38,3
-36.6,-42.7,53,10,7,24.1,101.2,-45,1
-37,-42.9,54,8,4,24.1,101.2,-42,1
-36.8,-42.7,54,8,4,24.1,101.16,-42,1
-36.5,-42.5,54,9,11,24.1,101.13,-47,1
-35.3,-41.2,55,11,7,24.1,101.1,-43,1
-36,-42,54,9,6,24.1,101.07,-43,1
-35.4,-41,56,13,11,24.1,101.03,-46,1
-35.3,-41,56,12,9,24.1,101,-45,1
-35.1,-41.3,53,10,11,24.1,100.93,-46,3
-34.6,-40.8,53,10,9,24.1,100.87,-44,3
-32.5,-38.4,56,13,9,16.1,100.83,-42,3
-29.3,-35.2,57,14,15,11.3,100.53,-41,3
-29.2,-35.2,56,15,17,16.1,100.5,-41,3
-29.2,-35.2,56,14,13,16.1,100.5,-40,3
-29.8,-35.7,56,13,13,16.1,100.43,-40,3
-30.1,-36,56,12,13,16.1,100.37,-41,3
-30.2,-36.1,56,13,17,9.7,100.3,-42,3
-30.2,-36.1,56,13,15,12.9,100.24,-42,3
-30.2,-36.1,56,12,13,24.1,100.17,-41,3
-30.4,-36.3,56,13,17,24.1,100.14,-43,3
-30.4,-36.1,57,13,9,24.1,100.1,-39,3
-30.8,-36.6,57,14,15,24.1,100.07,-42,3
-30.9,-36.7,57,13,15,24.1,100,-43,3
-31.3,-37.3,55,12,9,24.1,99.8,-40,3
-31.5,-37.9,53,12,7,24.1,99.77,-39,3
-33.4,-39.7,53,11,7,24.1,99.77,-41,3
-33.2,-39.3,54,6,9,24.1,99.54,-42,3
-33.6,-39.7,54,6,9,24.1,99.54,-43,3
-34.9,-40.9,54,3,7,24.1,99.54,-43,3
-35.5,-41.5,54,3,9,24.1,99.57,-45,3
-36,-41.8,55,1,7,24.1,99.54,-44,3
-36.7,-42.5,55,2,6,24.1,99.54,-44,3
-36.5,-42.5,54,3,7,24.1,99.57,-45,3
-37.1,-42.7,56,35,4,24.1,99.57,-42,3
-37.4,-42.9,56,35,4,24.1,99.54,-43,3
-38.1,-43.8,55,32,6,24.1,99.57,-46,3
-38.9,-44.2,57,33,6,24.1,99.54,-47,3
-39.3,-44.7,56,32,2,24.1,99.54,-42,3
-39.6,-44.8,58,34,4,24.1,99.54,-45,3
-39.9,-44.8,59,33,4,24.1,99.5,-45,3
-39.8,-44.8,59,32,4,24.1,99.5,-45,3
-39,-44.3,57,33,2,24.1,99.47,-42,3
-38,-43.6,56,31,4,24.1,99.47,-43,3
-37.8,-43.3,56,32,2,24.1,99.44,-40,3
-38.6,-44.1,56,32,6,24.1,99.37,-46,3
-39.2,-44.4,58,32,4,24.1,99.37,-45,3
-39.5,-44.6,58,33,4,16.1,99.34,-45,3
-40,-44.9,59,1,4,16.1,99.31,-46,3
-39.7,-44.8,58,3,9,16.1,99.31,-50,3
-39,-44.3,57,6,4,16.1,99.27,-44,3
-39,-43.9,60,4,4,9.7,99.27,-44,3
-36.3,-42.3,54,5,4,24.1,99.64,-41,3
-36.5,-42.5,54,7,4,16.1,99.67,-42,3
-36.8,-42.7,54,7,6,24.1,99.7,-44,3
-37,-42.8,55,7,4,24.1,99.74,-42,3
-37,-42.8,55,7,6,24.1,99.77,-45,3
-36.7,-42.4,55,7,4,24.1,99.77,-42,3
-37.2,-42.9,55,7,4,24.1,99.8,-42,3
-37.6,-43.2,56,5,9,24.1,99.8,-48,3
-37.6,-43.2,56,6,7,24.1,99.8,-46,3
-37.6,-43.1,56,7,6,24.1,99.84,-45,3
-38,-43.5,56,7,2,24.1,99.87,-41,3
-38.6,-44.1,56,6,7,16.1,99.87,-47,3
-38.9,-44.1,58,7,4,16.1,99.87,-44,3
-33.2,-39.2,55,8,15,24.1,99.31,-45,3
-35.3,-41.9,51,7,9,24.1,100.24,-45,1
-34.9,-41.4,52,8,15,24.1,100.14,-47,1
-34.7,-41.5,50,9,19,24.1,100.17,-49,1
-34.7,-41.5,50,9,17,24.1,100.17,-48,1
-35.1,-42.1,49,9,17,24.1,100.14,-48,1
-30,-37.1,50,11,19,24.1,99.7,-43,1
-29.9,-37,50,11,19,24.1,99.5,-43,1
-29.9,-36.8,51,11,19,24.1,99.44,-43,1
-29.5,-36.5,51,10,22,24.1,99.41,-43,1
-29.9,-37,50,10,17,24.1,99.37,-42,1
-29.6,-36.7,50,10,17,24.1,99.31,-42,1
-28.9,-35.9,51,11,17,24.1,99.27,-41,1
-28.2,-35.4,50,10,22,24.1,99.21,-41,1
-28,-35.1,51,11,22,24.1,99.07,-41,1
-27.9,-35,51,10,22,24.1,99.01,-41,1
-14.6,-17.4,79,21,9,24.1,102.57,-20,1
-14,-15.7,87,21,6,24.1,102.5,-18,1
-15,-16.8,86,17,4,24.1,102.43,-18,1
-14.4,-16.6,83,21,11,24.1,102.43,-21,1
-13.8,-15.4,88,21,7,24.1,102.37,-18,1
-14.8,-17.6,79,21,13,24.1,102.4,-22,1
-13.8,-15.4,88,21,7,24.1,102.33,-18,1
-12.8,-14.3,88,21,13,24.1,102.3,-20,1
-12.8,-14.3,88,21,26,24.1,102.23,-23,1
-12.4,-13.9,89,23,30,24.1,102.2,-23,1
-18.8,-23.1,69,29,35,24.1,101.25,-32,1
-19,-23.4,68,30,37,24.1,101.39,-32,1
-19.2,-23.7,68,29,39,24.1,101.52,-33,1
-19.6,-25.1,62,28,22,24.1,101.69,-30,1
-19.2,-23.7,68,27,26,24.1,101.83,-31,1
-19.2,-22.8,73,28,35,24.1,101.96,-32,1
-19.2,-21.4,83,29,35,24.1,102.06,-32,1
-18.8,-22.4,73,29,32,24.1,102.16,-31,1
-18.5,-22,74,28,28,24.1,102.27,-30,1
-18,-21.4,75,28,28,24.1,102.33,-30,1
-18,-20.1,84,29,33,24.1,102.4,-30,1
-18.2,-21.6,75,28,28,24.1,102.54,-30,1
-19.5,-22.4,78,25,30,24.1,102.67,-32,1
-19,-23.4,68,26,24,24.1,102.74,-30,1
-20.4,-23.5,76,24,24,24.1,102.81,-32,1
-18.8,-20.9,83,27,30,24.1,102.87,-31,1
-21.1,-25.2,70,25,24,24.1,102.94,-33,1
-21.8,-25.1,75,21,19,24.1,103.01,-32,1
-14.7,-19.9,65,24,11,24.1,101.08,-21,1
-15.5,-20.3,67,24,15,24.1,101.18,-24,1
-14.2,-18,73,15,7,24.1,101.89,-19,1
-14.8,-18.2,75,17,2,24.1,101.89,-16,1
-14.9,-18.3,75,21,6,24.1,101.83,-19,1
-14.9,-18.3,75,21,6,24.1,101.93,-19,1
-15.1,-18.6,75,21,6,24.1,101.93,-19,1
-37,-43.2,53,29,11,24.1,99.64,-48,1
-35.6,-42.1,51,29,19,24.1,99.6,-50,1
-35.8,-42.2,52,29,17,24.1,99.57,-49,1
-35.6,-42.2,51,28,17,24.1,99.54,-49,1
-36.4,-42.7,52,8,17,24.1,99.5,-50,1
-37,-43.1,53,29,13,24.1,99.47,-49,1
-37.4,-43.4,54,27,15,24.1,99.41,-51,1
-36.7,-42.9,53,28,20,24.1,99.31,-52,1
-36.5,-42.8,52,28,22,24.1,99.24,-52,1
-31.5,-38.3,51,28,19,24.1,99.01,-45,1
-32,-39.3,48,28,17,24.1,99.24,-45,1
-32.4,-39.6,49,28,20,24.1,99.24,-46,1
-32.6,-39.6,50,27,20,24.1,99.24,-46,1
-33.3,-40.3,49,28,19,24.1,99.21,-47,1
-32.6,-39.6,50,28,17,24.1,99.24,-45,1
-32.6,-39.7,49,28,17,24.1,99.27,-45,1
-32.7,-39.7,50,28,17,24.1,99.27,-45,1
-31.6,-38.9,48,28,19,24.1,99.37,-45,3
-32.1,-39.1,50,28,20,24.1,99.44,-46,3
-31.6,-38.5,51,27,19,24.1,99.5,-45,3
-30.8,-37.8,50,28,19,9.7,99.5,-44,3
-30.8,-37.9,50,30,13,16.1,99.54,-42,3
-30.7,-38,49,28,13,16.1,99.57,-41,3
-31.5,-38.5,50,28,9,24.1,99.64,-40,3
-23,-27.5,67,22,26,24.1,101.42,-36,1
-23.6,-28.3,65,23,30,24.1,101.39,-37,1
-25.2,-29.1,70,23,26,24.1,101.39,-39,1
-25.2,-27.9,78,23,26,24.1,101.39,-39,1
-26.2,-29,77,24,11,24.1,101.45,-35,1
-26,-28.8,77,26,24,24.1,101.42,-39,1
-26.6,-29.4,77,25,30,24.1,101.35,-41,1
-26.7,-29.5,77,23,22,24.1,101.32,-39,1
-26.7,-29.5,77,25,13,24.1,101.32,-37,1
-27,-29.8,77,23,26,24.1,101.28,-41,1
-27,-29.8,77,21,19,24.1,101.32,-39,1
-26.8,-29.6,77,23,30,24.1,101.35,-41,1
-22.2,-25.5,74,28,39,24.1,101.45,-37,1
-21.2,-23.5,82,28,44,24.1,101.59,-36,1
-21.2,-23.5,82,28,43,24.1,101.72,-36,1
-22.2,-25.5,74,28,41,24.1,101.86,-37,1
-22,-25.3,75,27,41,24.1,101.96,-37,1
-22,-25.3,75,29,46,24.1,102.13,-38,1
-21,-25,70,29,32,24.1,102.23,-34,1
-20.5,-24.4,71,28,37,24.1,102.33,-34,1
-20.3,-24.2,71,26,32,24.1,102.4,-33,1
-20,-23.8,72,28,28,24.1,102.47,-32,1
-20.4,-23.5,76,28,37,24.1,102.6,-34,1
-20.3,-24.2,71,25,19,24.1,102.74,-31,1
-21,-25,70,28,22,24.1,102.81,-32,1
-19.1,-22.7,73,27,41,24.1,102.84,-33,1
-18.5,-22,74,28,33,24.1,102.94,-31,1
-17.8,-21.2,75,32,44,24.1,102.98,-32,1
-17.8,-21.2,75,29,39,24.1,103.04,-31,1
-18,-20.7,79,24,11,24.1,103.11,-25,1
-18,-21.4,75,23,20,24.1,103.11,-28,1
-18.2,-20.3,84,23,26,24.1,103.14,-29,1
-17.2,-20.4,76,24,26,24.1,103.21,-28,1
-17,-20.2,76,23,22,24.1,103.28,-27,1
-17,-20.2,76,23,26,24.1,103.35,-28,1
-18.4,-21.2,79,23,26,24.1,103.38,-30,1
-20,-22.2,83,21,26,24.1,103.31,-32,1
-10.6,-14.5,73,29,19,24.1,101.96,-18,1
-10.4,-14.3,73,25,19,24.1,102.03,-18,1
-10.7,-13.7,79,24,7,24.1,102.1,-15,1
-11,-13.6,81,21,11,24.1,102.1,-17,1
-11.4,-14.6,77,22,15,24.1,102.06,-18,1
-13.5,-16.1,81,21,22,24.1,102.1,-23,1
-13.1,-17.8,68,22,22,24.1,102.06,-22,1
-13.9,-16,84,22,20,24.1,102.03,-23,1
-13.1,-15.6,81,22,24,24.1,102.03,-23,1
-13,-16,78,19,11,24.1,102.03,-19,1
-13.9,-16,84,20,22,24.1,101.96,-23,1
-13.9,-16,84,21,19,24.1,101.89,-23,1
-13.8,-15.9,84,22,22,24.1,101.83,-23,1
-14,-18.4,69,30,30,24.1,103.11,-25,1
-22,-25.3,75,21,19,24.1,103.28,-33,1
-21.4,-23.8,81,22,20,24.1,103.25,-32,1
-18.5,-23.6,64,18,7,24.1,103.21,-24,1
-17.4,-22.9,62,22,26,24.1,103.18,-28,1
-15.4,-20.9,63,24,28,24.1,103.11,-26,1
-14.8,-20.1,64,22,22,24.1,103.01,-24,1
-13.4,-17,74,35,13,24.1,101.45,-20,1
-14.4,-17.7,76,36,11,24.1,101.45,-21,1
-17.4,-20.7,75,21,13,24.1,101.45,-25,1
-17.5,-20.1,80,12,7,24.1,101.45,-23,1
-17.5,-20.1,80,12,7,24.1,101.45,-23,1
-18.8,-20.9,83,12,4,24.1,101.39,-22,1
-20.2,-22.5,82,19,4,24.1,101.32,-24,1
-20.4,-22.7,82,19,4,24.1,101.32,-24,1
-19.4,-21.6,83,30,37,24.1,102.74,-33,1
-19,-21.1,83,31,26,24.1,102.74,-31,1
-19,-21.1,83,31,26,24.1,102.77,-31,1
-19.2,-21.4,83,31,30,24.1,102.81,-32,1
-19.9,-22.1,83,31,39,24.1,102.87,-34,1
-20.2,-22.5,82,30,32,24.1,102.87,-33,1
-19.5,-21.7,83,30,32,24.1,102.77,-32,1
-19.6,-21.8,83,30,30,24.1,102.77,-32,1
-20.1,-22.3,83,29,19,24.1,102.74,-30,1
-20,-22.2,83,21,11,24.1,102.74,-28,1
-22.8,-25.3,80,21,13,24.1,102.7,-32,1
-19.6,-21.8,83,18,15,24.1,102.57,-29,1
-18.8,-20.9,83,23,26,24.1,102.43,-30,1
-18.6,-20.7,83,23,20,24.1,102.27,-29,1
-29.9,-34.9,62,32,7,24.1,101.33,-37,1
-31.4,-36.5,61,32,7,24.1,101.36,-39,1
-32.1,-37.3,60,31,4,24.1,101.4,-37,1
-33.3,-38.6,59,33,6,24.1,101.46,-40,1
-33.1,-38,61,31,2,24.1,101.5,-36,1
-34.2,-39.6,58,32,7,24.1,101.53,-42,1
-34.1,-39.6,57,31,4,24.1,101.56,-39,1
-34.3,-39.6,59,32,9,24.1,101.63,-44,1
-35.1,-40.3,59,32,9,24.1,101.63,-45,1
-35.3,-40.5,59,30,7,24.1,101.63,-43,1
-35,-40.3,58,31,6,24.1,101.7,-42,1
-35.6,-40.6,60,29,6,24.1,101.76,-43,1
-34.4,-39.6,59,29,6,24.1,101.73,-42,1
-33.5,-38.7,59,29,2,24.1,101.7,-36,1
-32.5,-37.2,63,22,4,24.1,101.63,-37,1
-31.1,-35.8,63,19,4,24.1,101.46,-36,1
-30.9,-35.9,61,18,7,24.1,101.4,-38,1
-29.9,-34.7,63,18,6,24.1,101.3,-36,1
-29.8,-34.5,64,20,6,24.1,101.26,-36,1
-28.9,-33.5,64,18,7,24.1,101.16,-36,1
-29.6,-34.4,63,17,6,24.1,101.1,-36,1
-32.2,-37,62,13,4,24.1,101.03,-37,1
-33.2,-37.9,63,14,6,24.1,100.97,-40,1
-32.9,-37.1,66,12,7,24.1,100.87,-41,1
-32.8,-37.3,64,13,7,24.1,100.8,-41,1
-32.5,-37.5,61,11,6,24.1,100.77,-39,1
-31.2,-35.9,63,12,7,24.1,100.7,-39,1
-32.5,-37.1,64,12,6,24.1,100.67,-39,1
-31.7,-36.1,65,11,9,24.1,100.6,-41,1
-33.1,-38,61,10,7,24.1,100.53,-41,1
-33,-37.8,62,9,9,24.1,100.5,-42,1
-31.9,-36.3,65,10,13,24.1,100.5,-43,1
-31.7,-36.1,65,8,9,24.1,100.43,-41,1
-31.2,-35.7,64,8,7,24.1,100.37,-39,1
-30.5,-35.1,64,8,9,24.1,100.3,-39,1
-30.6,-35.2,64,6,9,24.1,100.27,-39,1
-30.9,-35.5,64,7,9,24.1,100.2,-40,1
-33.1,-37.7,63,36,11,24.1,100.27,-43,1
-32.6,-37.4,62,34,7,24.1,100.33,-40,1
-34,-39,61,34,4,24.1,100.47,-39,1
-34.6,-39.5,61,34,7,24.1,100.5,-43,1
-34.4,-39.3,61,33,6,24.1,100.53,-42,1
-34,-39.4,58,32,11,24.1,100.63,-44,1
-34.6,-39.7,60,33,11,24.1,100.7,-45,1
-34.6,-39.7,60,32,11,24.1,100.77,-45,1
-34.5,-39.7,59,32,11,24.1,100.8,-45,1
-33.9,-38.8,61,33,17,24.1,100.87,-47,1
-33.7,-38.7,61,31,13,24.1,100.93,-45,1
-33,-37.8,62,31,17,24.1,100.97,-46,1
-32,-36.7,63,32,19,24.1,100.93,-45,1
-31.1,-35.8,63,31,11,24.1,100.93,-41,1
-30.9,-35.6,63,31,13,24.1,100.97,-42,1
-31.2,-36,63,29,7,24.1,100.97,-39,1
-31.2,-35.9,63,28,9,24.1,100.93,-40,1
-31.9,-36.9,61,30,11,24.1,100.9,-42,1
-31.1,-35.7,64,29,13,24.1,100.87,-42,1
-31.6,-36.1,64,28,7,24.1,100.8,-39,1
-32.1,-36.9,62,28,11,24.1,100.77,-42,1
-32.1,-36.6,64,28,7,24.1,100.63,-40,1
-31.9,-36.3,65,29,7,24.1,100.6,-39,1
-32.2,-37,62,29,9,24.1,100.57,-41,1
-32.5,-37.2,63,29,9,24.1,100.53,-42,1
-32.9,-37.6,63,29,7,24.1,100.5,-41,1
-32.9,-37.9,61,29,7,24.1,100.47,-41,1
-32.7,-37.3,63,31,4,24.1,100.4,-37,1
-33.1,-38,61,28,7,24.1,100.33,-41,1
-33.1,-38,61,34,4,24.1,100.27,-38,1
-31.1,-35.8,63,33,13,24.1,99.97,-42,3
-31.3,-35.9,64,33,13,24.1,99.97,-42,3
-30.6,-35.3,63,31,13,24.1,100.14,-41,1
-31,-35.7,63,30,9,24.1,100.1,-40,1
-29.8,-34.3,65,32,11,24.1,100.14,-39,1
-28.6,-33.2,65,31,11,24.1,100.17,-38,1
-30.8,-35.6,63,31,11,24.1,100.27,-41,1
-31.6,-36.4,62,31,9,24.1,100.27,-40,1
-32.4,-37.1,63,30,9,24.1,100.27,-41,1
-31.9,-36.7,62,30,13,24.1,100.27,-43,1
-31.9,-36.6,63,30,13,24.1,100.27,-43,1
-33.2,-38,62,31,9,24.1,100.33,-42,1
-33.3,-38.3,61,30,7,24.1,100.33,-41,1
-33.4,-38.2,62,30,11,24.1,100.37,-44,1
-33.3,-38.1,62,31,11,24.1,100.37,-44,1
-33.4,-38.2,62,32,11,24.1,100.33,-44,1
-33.3,-38.1,62,31,7,24.1,100.32,-41,1
-34.2,-39,62,31,7,24.1,100.27,-42,1
-34.2,-39,62,28,7,24.1,100.2,-42,1
-33.9,-39.1,59,30,9,24.1,100.17,-43,1
-33.6,-38.2,63,30,11,24.1,100.17,-44,1
-32.9,-37.6,63,29,9,24.1,100.17,-42,1
-32.3,-37.1,62,31,15,24.1,99.8,-44,1
-32.8,-37.6,62,31,13,24.1,99.8,-44,1
-32.5,-37.2,63,31,19,24.1,99.84,-46,1
-32.5,-37.2,63,31,15,24.1,99.87,-44,1
-32,-36.4,65,30,15,24.1,99.94,-44,1
-31.6,-36.3,63,32,15,24.1,99.97,-43,1
-31.7,-36.3,64,30,19,24.1,100,-45,1
-31.8,-36.5,63,30,15,24.1,100.04,-44,1
-31.6,-36.3,63,31,15,24.1,100.07,-43,1
-34.8,-39.9,60,30,11,24.1,100.17,-45,1
-35.2,-40.2,60,30,9,24.1,100.17,-45,1
-35.5,-40.4,61,31,9,24.1,100.14,-45,1
-35.8,-40.9,59,31,11,24.1,100.07,-47,1
-36.5,-41.3,61,32,9,24.1,100.1,-46,1
-37,-41.9,60,30,9,24.1,100.07,-47,1
-36.6,-41.3,62,32,9,24.1,100.04,-46,1
-36.9,-41.6,62,31,11,24.1,100,-48,1
-37.6,-42.3,61,28,6,24.1,100,-45,1
-37.9,-42.4,63,30,9,24.1,99.97,-48,1
-37.9,-42.7,61,33,15,24.1,99.87,-51,1
-38.8,-43.1,64,33,6,24.1,99.8,-47,1
-37.3,-42,62,35,6,24.1,99.74,-45,1
-35.6,-40.7,59,32,6,24.1,99.67,-43,1
-35.1,-40,61,30,7,24.1,99.64,-43,1
-35.6,-40.2,63,29,9,24.1,99.64,-45,1
-36.6,-41.8,59,30,6,24.1,99.6,-44,1
-37,-41.5,63,30,4,24.1,99.57,-42,1
-39.1,-43.5,63,2,6,24.1,99.41,-47,1
-40,-44.1,65,2,6,9.7,99.41,-48,2
-23.8,-30.6,53,4,6,24.1,98.84,-29,1
-23.6,-30.8,52,5,11,24.1,98.91,-32,1
-24.1,-31.3,51,5,7,24.1,98.94,-30,1
-24.7,-32,51,7,7,24.1,99.01,-31,1
-26.2,-33.2,52,6,11,24.1,99.07,-35,1
-26.5,-33.3,53,6,11,24.1,99.14,-35,1
-26.2,-33.2,52,6,11,24.1,99.24,-35,1
-26.7,-33.9,51,7,15,24.1,99.21,-37,1
-27.5,-34.6,51,8,15,24.1,99.14,-38,1
-27.5,-34.5,51,8,11,24.1,99.24,-37,1
-25.7,-32.9,51,12,9,24.1,99.24,-33,1
-24.6,-32.3,49,11,6,24.1,99.34,-30,1
-24.2,-32,48,11,4,24.1,99.31,-28,1
0,0,100,15,15,6.4,95.51,-4,2
-1.8,-1.8,100,12,6,0.8,95.58,-4,2
-24.9,-29.7,64,28,15,24.1,99.74,-35,1
-25.6,-30.1,66,26,15,24.1,99.71,-36,1
-25.8,-30.3,66,26,13,24.1,99.64,-35,1
-25.2,-29.8,65,26,15,24.1,99.61,-35,1
-24.1,-29.6,60,26,7,24.1,99.58,-30,1
-22.8,-29.1,56,22,15,24.1,99.48,-33,1
-22.8,-28.9,57,22,15,24.1,99.41,-33,1
-20.7,-28.1,51,19,9,24.1,99.18,-28,1
-23.4,-27.8,67,32,22,16.1,98.58,-35,3
-25,-29.8,64,32,19,24.1,99.41,-37,1
-25.1,-30,64,30,22,24.1,99.41,-37,1
-28.4,-33.8,60,31,24,24.1,98.52,-42,1
-28.2,-34.2,56,31,22,24.1,98.55,-41,1
-28,-34,56,31,24,24.1,98.55,-42,1
-28.2,-33.9,58,31,26,24.1,98.52,-42,1
-28.3,-33.6,60,31,24,24.1,98.55,-42,1
-28.3,-34,58,31,24,24.1,98.55,-42,1
-28.7,-34.3,59,31,24,24.1,98.62,-43,1
-37.3,-41.1,68,35,4,24.1,99.55,-43,1
-35,-39.3,65,36,7,24.1,99.81,-43,1
-30.6,-36.7,55,34,6,24.1,100.01,-37,1
-30,-36.2,55,28,7,24.1,100.04,-37,1
-29.6,-36,54,28,11,24.1,100.11,-39,1
-29.5,-35.9,54,28,9,24.1,100.14,-38,1
-29.7,-35.9,55,28,7,24.1,100.21,-37,1
-21.5,-27.9,56,14,24,12.9,100.11,-33,3
-21,-24.2,75,36,7,16.1,98.65,-27,1
-19.5,-22.8,75,31,7,24.1,98.75,-25,1
-19.4,-22.8,74,32,9,24.1,98.75,-26,1
-19.1,-22.9,72,30,19,19.3,98.75,-29,1
-19,-22.8,72,31,22,24.1,98.72,-30,1
-19.2,-23.2,71,31,24,24.1,98.75,-30,1
-19.6,-23.6,70,32,15,24.1,98.75,-29,1
-19.3,-24,66,29,7,24.1,99.15,-25,1
-19.3,-24.1,66,27,6,24.1,99.11,-24,1
-24.8,-28.4,72,8,11,24.1,99.08,-33,1
-15.8,-16.6,94,32,7,24.1,99.31,-21,1
-16.4,-17.2,94,33,6,24.1,99.35,-21,1
-10.6,-13.5,79,36,4,24.1,99.55,-13,1
-9,-13.1,72,28,6,24.1,99.58,-12,1
-15.6,-18.6,78,13,11,24.1,99.31,-22,1
-16.2,-18.9,80,13,11,24.1,99.31,-23,1
-7,-9.8,80,29,6,24.1,99.41,-10,1
-20.4,-22.7,82,24,35,24.1,98.75,-34,1
-20.6,-22.9,82,23,41,24.1,98.88,-35,1
-20.6,-22.9,82,23,41,24.1,99.02,-35,1
-21.6,-24,81,23,32,24.1,99.12,-35,1
-21.6,-24,81,23,32,24.1,99.19,-35,1
-21.6,-24,81,23,32,24.1,99.29,-35,1
-21.8,-24.2,81,23,32,24.1,99.39,-35,1
-22.4,-24.9,80,24,39,24.1,99.42,-37,1
-23.5,-26,80,20,35,24.1,99.42,-38,1
-23.8,-26.4,79,22,37,24.1,99.53,-39,1
-24.1,-26.7,79,21,32,24.1,99.63,-38,1
-23.1,-25.6,80,22,33,24.1,99.59,-37,1
-22.3,-24.7,81,21,37,24.1,99.49,-37,1
-21.5,-23.9,81,22,37,24.1,99.42,-36,1
-21.3,-23.7,81,22,32,24.1,99.46,-35,1
-21.5,-23.9,81,22,43,24.1,99.42,-37,1
-21.8,-24.2,81,23,37,24.1,99.49,-36,1
-22.3,-24.7,81,23,37,24.1,99.53,-37,1
-22.8,-25.3,80,23,33,24.1,99.56,-37,1
-23.5,-26,80,23,33,24.1,99.56,-38,1
-23.7,-26.3,79,23,26,24.1,99.56,-37,1
-24.2,-26.8,79,23,26,24.1,99.59,-37,1
-24.6,-27.2,79,23,26,24.1,99.53,-38,1
-24.6,-28.3,71,23,26,24.1,99.53,-38,1
-25.4,-28.1,78,23,26,24.1,99.46,-39,1
-25.6,-28.3,78,24,26,24.1,99.53,-39,1
-26.2,-29,77,24,26,24.1,99.46,-40,1
-26.4,-29.2,77,21,32,24.1,99.42,-41,1
-27,-29.8,77,21,26,24.1,99.42,-41,1
-27,-29.8,77,21,26,24.1,99.39,-41,1
-27.1,-29.9,77,21,26,24.1,99.39,-41,1
